rms,centroid,bandwidth,label,file
0.103959,1575.7027924717383,1680.9028792540548,male,arctic_a0585(11).wav
0.10290485,1899.8306496906812,1568.4870219673871,male,arctic_a0510(2).wav
0.06298557,1473.5714171717166,1566.7172568545268,male,arctic_a0172.wav
0.07334274,1644.6698006976662,1862.515139007289,male,arctic_a0428(11).wav
0.08975387,1616.3617800803445,1773.3500526633932,male,arctic_a0419(11).wav
0.06225172,1719.1793208101615,1527.5585265419816,male,arctic_a0090(9).wav
0.096810564,1864.8974639289931,1833.826748498933,male,arctic_a0480(7).wav
0.11526368,1280.1069584739857,1508.1150408372089,male,arctic_b0074(6).wav
0.09625308,2116.1742275921956,1567.9053366368541,male,arctic_a0288(7).wav
0.1150258,2021.6513306962659,1629.953613586878,male,arctic_b0369(6).wav
0.06919497,1371.5512833957976,1391.292763067238,male,arctic_b0043(3).wav
0.07449346,1550.1431954567558,1675.4522193466019,male,arctic_b0473(7).wav
0.097768165,1354.7820456507661,1379.07038610456,male,arctic_a0180(4).wav
0.067039855,972.9244748743722,1347.2324703295435,male,arctic_a0134(6).wav
0.08686467,1784.4966588499035,1535.0061393831347,male,arctic_b0397(4).wav
0.07380657,1624.946746436985,1485.7232438303893,male,arctic_a0431(4).wav
0.083438404,1370.2875295509457,1495.4914422329507,male,arctic_a0220(8).wav
0.049452644,1309.1977479600764,1612.4677235899674,male,arctic_a0456.wav
0.09216951,1462.5108795492006,1510.9006474335113,male,arctic_a0107(1).wav
0.053282663,1630.9888384053681,1628.4276934427426,male,arctic_a0397(10).wav
0.10160645,1597.2806903901683,1630.7191066161847,male,arctic_a0286(11).wav
0.11305777,1588.7639052073775,1480.6226613743377,male,arctic_a0411(7).wav
0.08795471,1729.909091949088,1475.8374417147481,male,arctic_b0369(3).wav
0.086034596,1538.255083347997,1843.1166787747632,male,arctic_a0054(7).wav
0.07627858,1713.8017250012995,1615.7382237084805,male,arctic_a0342(10).wav
0.096056595,1103.2249210095292,1248.6563050965005,male,arctic_a0041(4).wav
0.07525155,1505.3246001021043,1496.6572929528688,male,arctic_a0151.wav
0.109494545,2173.032824801313,1692.1058142400443,male,arctic_a0056(7).wav
0.062232606,1582.1405379474459,1477.0530437308244,male,arctic_b0261(4).wav
0.06833425,2111.7220065300967,1627.68369225616,male,arctic_a0190(9).wav
0.125845,1435.136604268182,1488.8020040589588,male,arctic_a0542(7).wav
0.06849917,1883.1412187392264,1575.6992934036964,male,arctic_a0436(10).wav
0.055740956,1766.3531842623468,1642.3014771577698,male,arctic_a0148(10).wav
0.051893093,1833.386035131487,1580.6536569008779,male,arctic_b0142(4).wav
0.07982199,1401.6546750558407,1428.0075022021103,male,arctic_a0334(4).wav
0.08291518,1727.2028764430324,1799.2703009504569,male,arctic_c0064.wav
0.07904099,2022.3228852056836,1596.5929911290839,male,arctic_a0566(1).wav
0.07212846,2701.785810517713,1871.2695722249637,male,arctic_a0284(3).wav
0.068316504,1280.164128477319,1314.8670571968923,male,arctic_a0145(4).wav
0.07409316,1851.884093232552,1541.4059580346816,male,arctic_a0514(10).wav
0.081364535,2285.2333825482874,1837.1422638110273,male,arctic_a0529(3).wav
0.06695538,1524.4386552195704,1411.8329466923512,male,arctic_b0260(3).wav
0.08877863,2048.110426903152,1723.5688599966197,male,arctic_b0154(6).wav
0.114222616,1382.754817552125,1525.8174703374941,male,arctic_a0173(8).wav
0.06796865,1606.5515286539674,1758.822023901095,male,arctic_a0439(6).wav
0.08071563,1560.1881261726305,1521.3358270853776,male,arctic_b0478(2).wav
0.0842583,1269.8291652499702,1422.5225986993034,male,arctic_b0472(3).wav
0.06423692,1964.2645632538067,1701.9043236282528,male,arctic_a0226(10).wav
0.060024165,1660.5258795171428,1613.7096785322271,male,arctic_a0462(10).wav
0.07810452,1731.989796951341,1507.895354003876,male,arctic_a0566(9).wav
0.082625695,1344.238226697976,1447.062780139452,male,arctic_a0187(4).wav
0.10679762,1367.8240611250144,1451.9355907222023,male,arctic_a0116(9).wav
0.06599689,1725.728619280834,1534.7214990309071,male,arctic_a0310(9).wav
0.07538171,1669.2636640167466,1637.126311590664,male,arctic_b0015(6).wav
0.10467525,2270.4159469898127,1731.2490482459996,male,arctic_a0356(7).wav
0.055390246,2165.917431802642,1840.6756238314606,male,arctic_a0562(3).wav
0.0572513,1294.5101703879996,1477.8579073225599,male,arctic_b0018.wav
0.06577417,1803.4250687009417,1554.9750231502355,male,arctic_b0419(4).wav
0.07341653,1503.6757068353675,1543.1073320623234,male,arctic_a0384(8).wav
0.08452781,1845.7289954980695,1720.3356702559702,male,arctic_b0320(6).wav
0.09239091,1561.5154610481834,1549.3348295786961,male,arctic_b0486(6).wav
0.08486808,1477.0218532478973,1617.539823637856,male,arctic_a0312(11).wav
0.06831286,1783.2406357276125,1626.6765278394976,male,arctic_b0399(7).wav
0.09904594,1471.8533454191115,1583.9597063469187,male,arctic_b0416(6).wav
0.1338585,2120.6608044264817,1702.9380249718524,male,arctic_a0122(11).wav
0.073919654,1614.640554783044,1639.153945307591,male,arctic_b0111(7).wav
0.07058346,1247.1061137100317,1392.6047916790624,male,arctic_a0230(9).wav
0.03528529,1319.7150468286252,1622.5391849183065,male,arctic_b0231.wav
0.08967338,1750.0520271127991,1621.5327095162236,male,arctic_b0360(1).wav
0.09459603,2133.8896661383633,1551.433390354571,male,arctic_b0434(2).wav
0.08798707,2047.4824887286757,1631.2564684663348,male,arctic_a0515(7).wav
0.09801858,1400.8537817651063,1434.04818173509,male,arctic_a0381(6).wav
0.052915674,1821.5349236334873,1645.7953839904594,male,arctic_b0207(2).wav
0.06877893,1885.7132432449878,1464.9959370716238,male,arctic_a0487(9).wav
0.08069274,1236.3754527421981,1383.5515890046088,male,arctic_a0165(4).wav
0.096078776,1916.258782577922,1711.1759971120034,male,arctic_a0298(7).wav
0.083954334,1758.125603625164,1605.3989401270508,male,arctic_b0530(4).wav
0.09420269,1975.8955836211492,1580.3315779122975,male,arctic_a0430(2).wav
0.060805213,1604.3256465774543,1437.0069148934806,male,arctic_b0274(3).wav
0.05389413,1316.9827763812589,1374.1225641650526,male,arctic_a0002(4).wav
0.10446703,1739.7886049047265,1542.9313687369522,male,arctic_a0409(2).wav
0.054163992,1923.981297556192,1808.8972287991796,male,arctic_a0461(3).wav
0.086675055,1703.5025694037774,1508.8256353322167,male,arctic_a0374(2).wav
0.06839789,1853.8990183441317,1592.3317804755948,male,arctic_a0356(6).wav
0.108697936,1262.3014382709734,1397.337373825594,male,arctic_a0355(4).wav
0.08103109,1822.8357914921164,1909.7015644192384,male,arctic_a0337(7).wav
0.091610126,1700.7855260391939,1606.6092044059199,male,arctic_a0372(8).wav
0.09538122,1566.4724841799298,1618.161648321013,male,arctic_a0229(11).wav
0.05878664,1887.8034637010687,1664.2962268075767,male,arctic_b0070(7).wav
0.052980676,1721.5678475758637,1600.0357691907159,male,arctic_b0165(1).wav
0.09259686,1675.7473700662033,1524.3361438350464,male,arctic_a0010(1).wav
0.09092579,1614.5063876717977,1457.7880143030336,male,arctic_b0168(4).wav
0.05497115,1713.6809098299227,1660.7315808284268,male,arctic_a0216(10).wav
0.105531655,1593.6787136897663,1519.7593042166109,male,arctic_b0081(2).wav
0.07949097,1892.7871456410705,1648.7137174811905,male,arctic_a0068(8).wav
0.08927653,1479.6693459434584,1570.3919638631144,male,arctic_a0522(6).wav
0.065524526,1748.994053337264,1504.3708655393154,male,arctic_a0346(1).wav
0.08323209,1895.1649444093082,1610.5468433056637,male,arctic_b0079(4).wav
0.052631207,1451.4247361335026,1593.7223879201406,male,arctic_b0459.wav
0.041032687,1183.1551932569068,1470.8600196293712,male,arctic_b0041.wav
0.06426714,1325.071368597598,1355.4622074670233,male,arctic_b0313(3).wav
0.049416497,2000.5103181131726,1765.7130377134404,male,arctic_a0163(3).wav
0.11186666,2023.8985830639201,1614.9229188480654,male,arctic_a0083(7).wav
0.072281145,1534.2501985206075,1575.5926637270295,male,arctic_a0151(8).wav
0.104177274,1491.8416068804302,1599.2778086575174,male,arctic_b0513(6).wav
0.09193594,1842.9155647579248,1652.8241680481756,male,arctic_a0089(8).wav
0.094534814,1161.5199508453984,1514.6316176105204,male,arctic_a0552(6).wav
0.07489736,1262.816399325068,1303.235193966168,male,arctic_b0480(3).wav
0.0620305,1721.0445684907575,1682.861374836494,male,arctic_a0145(2).wav
0.07798963,1459.851604846326,1466.9705880434526,male,arctic_a0217(4).wav
0.057728153,1378.8145225925362,1465.1149051077196,male,arctic_a0486.wav
0.05213746,1266.399985408309,1473.1434285965722,male,arctic_b0271.wav
0.0669677,1577.6036448210127,1636.8759206248858,male,arctic_b0362(4).wav
0.05720478,1930.4094113547526,1735.3753124430518,male,arctic_b0347(7).wav
0.07946325,1579.2946915518253,1688.756483100227,male,arctic_a0002(11).wav
0.103710614,1702.1168513479654,1616.4820206760296,male,arctic_b0468(2).wav
0.04613823,1296.7636600134322,1481.1423687793435,male,arctic_b0027.wav
0.07258008,2008.2194040348847,1667.905658640311,male,arctic_b0523(1).wav
0.11106572,1702.4559272093973,1704.9049347979696,male,arctic_a0019(7).wav
0.063161775,2395.484777967452,1642.5413612812586,male,arctic_a0439(1).wav
0.06901241,1238.2568665939716,1329.7022962597769,male,arctic_a0074(9).wav
0.08242928,1257.9390111771893,1475.6327836003436,male,arctic_a0159(8).wav
0.103569396,1691.8757383720638,1549.7394085357596,male,arctic_b0191(6).wav
0.090523586,1316.3653173471555,1353.0756425822447,male,arctic_b0110(3).wav
0.12409578,1796.6715077574945,1709.3168009248227,male,arctic_a0170(11).wav
0.11651766,1393.234361139363,1438.842391759197,male,arctic_a0293(8).wav
0.06100853,2373.280312417228,1760.8772162133698,male,arctic_b0225(4).wav
0.05513337,2424.101159028577,1776.8093564547378,male,arctic_a0254(3).wav
0.09029202,1783.2787304274898,1653.0049662885367,male,arctic_b0013(2).wav
0.063406214,1765.1091119086132,1697.8016699151283,male,arctic_b0165(7).wav
0.06730109,1968.7670464091955,1704.5281707187346,male,arctic_b0480(1).wav
0.061161246,1604.9358271006067,1511.1913498970125,male,arctic_a0216(9).wav
0.06972107,1555.5584436624092,1565.9351373527395,male,arctic_a0097(10).wav
0.06611076,1441.0648725545016,1473.9609298741527,male,arctic_b0467.wav
0.07649758,1834.104351372026,1612.5728693323244,male,arctic_b0263(1).wav
0.09271766,898.515662084133,1299.4420433685912,male,arctic_a0582(6).wav
0.06172943,1800.5361346232967,1676.1565755237993,male,arctic_a0467(10).wav
0.08909533,1645.1997623929958,1568.2938009403438,male,arctic_a0280(2).wav
0.08203841,1255.7898556997654,1302.1332578458723,male,arctic_a0554(4).wav
0.07416004,1597.9914652680757,1469.538279302688,male,arctic_a0175(9).wav
0.06911817,1207.4610919773133,1538.9696467989304,male,arctic_a0011(6).wav
0.08130306,1100.4234383267087,1216.6883522277496,male,arctic_b0119(3).wav
0.044246312,1343.885387783412,1512.667067049434,male,arctic_b0191.wav
0.0653483,1083.2716347339929,1439.1553012535833,male,arctic_b0283.wav
0.09910934,1749.0727413880197,1616.8647983027952,male,arctic_b0518(6).wav
0.08261817,1985.0198102712516,1829.9320631407757,male,arctic_a0038(11).wav
0.05439487,1347.2403886086317,1597.5394328575355,male,arctic_a0434(6).wav
0.104218185,1931.7620720404059,1741.2224584480302,male,arctic_b0327(2).wav
0.09816171,1325.2131303113995,1562.384144239607,male,arctic_a0554(11).wav
0.07273304,1571.6025404769698,1831.896350593362,male,arctic_a0240(11).wav
0.10053523,1676.571233413274,1597.3930510531284,male,arctic_b0069(4).wav
0.0910353,1266.17440481051,1474.7549931999467,male,arctic_a0444(9).wav
0.054918766,2010.3686184635374,1649.2096692573004,male,arctic_a0089(10).wav
0.097419396,1357.723406461699,1504.3172925403305,male,arctic_b0024(2).wav
0.056897108,1284.798339804945,1455.1972443674192,male,arctic_a0016.wav
0.060595367,1722.8031336154206,1658.4141346314038,male,arctic_a0197(6).wav
0.084023744,1326.4967551322316,1672.1849858707367,male,arctic_a0390(11).wav
0.083873145,1622.5354935147914,1534.8975135406738,male,arctic_a0522(8).wav
0.07063383,2102.5908965074846,1655.7304953679834,male,arctic_a0547(1).wav
0.097580366,1726.2497380823922,1715.7870395743998,male,arctic_b0385(6).wav
0.07902789,2080.0276810178757,1595.6878157016763,male,arctic_a0317(1).wav
0.06536248,1842.3036877902503,1651.036224031178,male,arctic_a0370(10).wav
0.07381634,2277.3443125881013,1837.390250307407,male,arctic_a0374(3).wav
0.08113881,1568.1904204140824,1410.3890300871262,male,arctic_a0335(1).wav
0.08815684,1651.7170288118189,1598.5003030627756,male,arctic_a0351(10).wav
0.09628145,1763.068663273036,1454.7120843028213,male,arctic_a0224(8).wav
0.07422597,2390.192040835791,1654.6468159070964,male,arctic_b0538(4).wav
0.09374825,1771.8538707184541,1661.7850263559528,male,arctic_a0120(8).wav
0.06708664,1198.5092799418355,1421.0419056118683,male,arctic_a0554(8).wav
0.07670027,1435.8535988693623,1339.2851171932682,male,arctic_a0432(4).wav
0.14289716,1965.2903387921551,1774.006820993516,male,arctic_a0365(7).wav
0.09412521,1757.2548863401414,1454.853476341498,male,arctic_b0047(2).wav
0.084945,2012.0938702230806,1521.0678060352793,male,arctic_a0297(1).wav
0.05819298,2194.916796143194,1671.2846101904388,male,arctic_a0408(10).wav
0.08723098,1305.3360754733949,1450.54926673919,male,arctic_a0284(4).wav
0.064902544,1396.0275217340763,1315.7648662382255,male,arctic_b0158(3).wav
0.076265536,2139.212807977022,1716.9626264504866,male,arctic_a0089(1).wav
0.05365952,2111.776158137979,1543.3148323317066,male,arctic_a0505(1).wav
0.056105945,2101.590186623042,1604.802643132232,male,arctic_b0432(1).wav
0.10365117,1143.5057475736535,1265.9465572279453,male,arctic_b0406(3).wav
0.06872459,1631.2218300279328,1733.2885014261683,male,arctic_b0069(7).wav
0.057370346,1493.212140541687,1493.3938545894694,male,arctic_b0029(7).wav
0.07690455,1594.4170522658114,1576.6864792488986,male,arctic_a0447(7).wav
0.08516492,1779.9468933941798,1830.789032856225,male,arctic_a0241(11).wav
0.060720112,1795.1800921332715,1471.3881926466865,male,arctic_a0016(9).wav
0.10252659,1744.7116582304989,1670.243916387589,male,arctic_a0019(11).wav
0.07116954,1538.2232893924947,1482.1404354569129,male,arctic_a0209(9).wav
0.088168144,1971.8034395519858,1682.8296989181936,male,arctic_a0580(9).wav
0.06624971,2064.770685407444,1694.1907001945708,male,arctic_a0205(3).wav
0.086623974,1467.5407938771318,1406.2852078286637,male,arctic_b0469(3).wav
0.108546056,1390.7604923642402,1507.863641764937,male,arctic_a0031(8).wav
0.04693006,1722.792893858685,1543.233420304053,male,arctic_b0290(4).wav
0.06866763,1606.0160284806452,1485.200343203639,male,arctic_b0059(3).wav
0.09634232,1680.0709920866575,1545.157000415341,male,arctic_a0410(8).wav
0.06943423,2109.0297231128784,1734.0629026230442,male,arctic_b0225(7).wav
0.11125966,1835.8192386489638,1777.2492064856465,male,arctic_a0529(7).wav
0.10651909,1635.9710888288032,1596.7367649738906,male,arctic_b0176(6).wav
0.07481498,1814.092205765933,1602.2086526804924,male,arctic_a0035(8).wav
0.06553859,1748.3092890143953,1582.954110669829,male,arctic_a0300(10).wav
0.07110923,1252.9969663556578,1320.37111766593,male,arctic_a0496(4).wav
0.08756347,1547.3386016837162,1550.2130354542114,male,arctic_a0470(8).wav
0.08309812,1879.107186028821,1623.5427305940507,male,arctic_b0273(2).wav
0.063872494,2144.6372238306153,1693.8292342221562,male,arctic_a0139(1).wav
0.08419548,1978.7457244768088,1629.1771218824906,male,arctic_a0027(2).wav
0.05489293,1862.5986039591876,1586.8064955468146,male,arctic_b0445(2).wav
0.06838493,2115.121486869973,1770.6569194504746,male,arctic_a0293(3).wav
0.082432084,1840.9767770921057,1607.5626907049034,male,arctic_a0077(8).wav
0.056129657,2114.6799277303253,1829.7646393944442,male,arctic_a0450(3).wav
0.061066058,1339.6190653573358,1363.110767884492,male,arctic_b0164(3).wav
0.07445444,1520.1878307983577,1516.482038089827,male,arctic_b0118(2).wav
0.09607754,1786.9231153307753,1737.71439039041,male,arctic_a0396(7).wav
0.07211092,2183.038554832135,1911.2440629293656,male,arctic_a0039(3).wav
0.09310371,2038.13905941541,1637.9035127415855,male,arctic_a0061(1).wav
0.1106918,2028.5755394899836,1618.163333938462,male,arctic_b0279(2).wav
0.07829167,1715.8838913078935,1647.6548827629795,male,arctic_a0589(6).wav
0.05098926,2116.3466783737877,1689.3918939862226,male,arctic_b0503(7).wav
0.06769532,1159.9465953493484,1298.5038769477308,male,arctic_b0432(3).wav
0.09391058,1434.9086033476688,1550.3484805192786,male,arctic_a0144(6).wav
0.07586969,1498.631821310344,1460.5550893757722,male,arctic_a0009(4).wav
0.10976837,1374.0721064803665,1629.5909485136337,male,arctic_a0171(11).wav
0.07430607,1538.187549467109,1390.4135916020034,male,arctic_b0328(3).wav
0.07907024,1323.108222408903,1461.039942548675,male,arctic_a0327(6).wav
0.07878967,2199.3658862094785,1731.0000914512193,male,arctic_b0503(4).wav
0.057944603,1257.435593813624,1497.5544204087203,male,arctic_a0395.wav
0.092557594,1537.514898560651,1699.6449000259802,male,arctic_a0534(11).wav
0.06968303,1714.122991490944,1827.6833434510152,male,arctic_c0053.wav
0.08872358,1535.9802359701448,1507.4331862090867,male,arctic_a0331(8).wav
0.13073064,1243.8977624889205,1505.1131363704712,male,arctic_a0388(6).wav
0.044152513,1184.4909388749836,1451.1895803563434,male,arctic_b0172.wav
0.06628865,1377.2567644521516,1658.1285280990767,male,arctic_a0403(11).wav
0.0924789,1505.8908574744958,1545.6874347189582,male,arctic_a0129(4).wav
0.03784506,1339.204162637657,1601.7419184895398,male,arctic_b0138.wav
0.076528385,1379.5446770205353,1407.3405683506335,male,arctic_b0085(3).wav
0.08427237,1367.6131326132681,1539.7843366086158,male,arctic_a0191(6).wav
0.06900324,1609.9771030189406,1457.3597629862877,male,arctic_a0119(4).wav
0.095840044,1726.129788970236,1594.8433437697681,male,arctic_b0317(4).wav
0.06273629,1693.8990212355775,1557.0531895809042,male,arctic_b0186(4).wav
0.0933953,1337.0464747936344,1347.3766495094005,male,arctic_a0257(9).wav
0.094866835,1676.3036144336886,1719.8254185244323,male,arctic_a0066(11).wav
0.09175886,1050.914627989242,1460.8512086429414,male,arctic_a0029(6).wav
0.09449388,1129.5939207454887,1220.882549557064,male,arctic_a0259(4).wav
0.12880328,1394.7937916099365,1605.702160180228,male,arctic_a0584(11).wav
0.07845065,1801.8234781663925,1479.6955410663331,male,arctic_a0157(9).wav
0.05764778,1452.0194145474295,1427.9380653287799,male,arctic_a0006(10).wav
0.085310824,1748.5688351045194,1507.3640281441135,male,arctic_a0559(2).wav
0.05998041,1575.5095668846516,1510.998483446953,male,arctic_b0128(4).wav
0.09782083,1340.6577738690476,1432.2225000032033,male,arctic_a0372(6).wav
0.10091267,1790.9915429061239,1699.7770487959403,male,arctic_b0003(6).wav
0.061044667,2410.1078304070566,1916.2173039406816,male,arctic_a0332(3).wav
0.10720106,1907.1986169129439,1617.6749347742555,male,arctic_b0471(6).wav
0.07553784,1487.428328457605,1371.9461159159443,male,arctic_b0486(3).wav
0.08539574,1173.4678150603181,1334.2293398302895,male,arctic_a0354.wav
0.10458661,1251.2786910368013,1392.0773416950744,male,arctic_b0246(6).wav
0.066570155,1198.5533453516416,1458.6697623512996,male,arctic_a0323.wav
0.07381702,2399.6961337625007,1808.1621251584986,male,arctic_b0159(6).wav
0.0856216,1374.0121763008979,1576.0343500627146,male,arctic_a0500(8).wav
0.073685914,1666.924843174444,1436.6206852319292,male,arctic_a0495(9).wav
0.095840044,1726.129788970236,1594.8433437697681,male,arctic_b0317(1).wav
0.06974749,1719.2530862788906,1701.5255753017468,male,arctic_a0095(11).wav
0.059979167,1999.6135762962574,1800.30242539943,male,arctic_b0065(7).wav
0.08291723,1255.5085372442418,1374.074651092915,male,arctic_b0530(3).wav
0.045273535,1399.6642317163587,1605.5383407596612,male,arctic_a0473.wav
0.071305044,1528.6391877909837,1562.8388916154931,male,arctic_b0137(7).wav
0.10521358,1581.0181312855334,1611.0421340785463,male,arctic_a0418(7).wav
0.094595246,2144.7326978010606,1557.6005775053077,male,arctic_a0475(2).wav
0.09165437,1807.2306378962453,1576.3766984047975,male,arctic_b0517(2).wav
0.08940506,1998.9108594471106,1559.5135396768894,male,arctic_b0439(4).wav
0.07067202,1873.6067811134574,1583.3831941177923,male,arctic_a0014(2).wav
0.061734617,2243.351325053776,1849.2505599316855,male,arctic_a0459(3).wav
0.049851127,1552.5964515040093,1610.23559970721,male,arctic_a0492.wav
0.061061054,1335.9777244125485,1401.9555524547125,male,arctic_b0025(3).wav
0.08913252,1772.7756352145204,1600.4786638187322,male,arctic_b0510(4).wav
0.0798064,1488.694119807228,1610.0429592386868,male,arctic_a0260(8).wav
0.072836764,1666.5312936785645,1528.5331343610294,male,arctic_a0318(2).wav
0.07539725,2048.6576244291414,1665.7553113521076,male,arctic_b0282(4).wav
0.088256486,1535.9547150548121,1497.5091202307024,male,arctic_a0389(6).wav
0.09666942,1708.0539125795829,1740.3449750801778,male,arctic_a0031(11).wav
0.119490854,1499.7894361208384,1632.7384028243457,male,arctic_b0096(6).wav
0.1089545,1574.540336803743,1683.0542140255345,male,arctic_b0311(6).wav
0.090106204,1635.5478678364134,1519.8710920600874,male,arctic_a0593(8).wav
0.092920154,1184.7372258846383,1366.2280269718017,male,arctic_a0349(4).wav
0.06463705,1465.880626116821,1629.8189564757765,male,arctic_a0233(11).wav
0.06974361,1874.4142143760673,1561.5785779533035,male,arctic_a0391(9).wav
0.087800406,1801.8375468275249,1527.5429218372876,male,arctic_a0124(9).wav
0.086186156,1776.4108331312182,1781.214719359404,male,arctic_a0592(11).wav
0.08346921,1556.9753849062033,1459.5670431088859,male,arctic_a0442(1).wav
0.06706318,1437.5860719985835,1484.0202760475252,male,arctic_a0097(4).wav
0.086424984,1946.2730428710624,1580.682268063843,male,arctic_a0460(8).wav
0.08191818,2201.0095113748407,1733.4233089214063,male,arctic_b0103(7).wav
0.0658082,2346.42945592564,1815.6665556864568,male,arctic_a0391(3).wav
0.06573741,1711.283417986994,1498.2542185193195,male,arctic_a0131(9).wav
0.05271274,1623.4820620598105,1496.522344445992,male,arctic_b0217(3).wav
0.086619854,1231.7073324989333,1346.797497449253,male,arctic_b0309.wav
0.08442055,1569.1661606762118,1396.556499707999,male,arctic_b0294(4).wav
0.09467326,1433.8318487370182,1426.4139271024583,male,arctic_a0519(4).wav
0.07992273,1794.7895042221098,1683.6149824441788,male,arctic_a0034(11).wav
0.08248246,1395.4063481172843,1360.0448289940127,male,arctic_b0350(3).wav
0.0488494,1357.203558870979,1522.9724721501145,male,arctic_a0542.wav
0.13695762,1675.3211203903275,1566.7592917863208,male,arctic_a0327(7).wav
0.11007216,1533.9786176327855,1642.8518253834966,male,arctic_b0037(6).wav
0.06305898,1805.9356845614377,1653.5411886864977,male,arctic_b0469(7).wav
0.06072529,2018.1145820213956,1724.0917342480311,male,arctic_b0337(7).wav
0.088595025,1153.0151507319138,1258.0890373452803,male,arctic_b0322(3).wav
0.049179398,2367.224910603935,1928.3875249713813,male,arctic_a0485(3).wav
0.051906798,1288.0081979895012,1510.5018340280599,male,arctic_a0307.wav
0.06535353,1395.2353085810332,1532.4758408446237,male,arctic_a0297.wav
0.072138555,1759.249006523356,1594.5023918397374,male,arctic_b0035(7).wav
0.05179126,1416.4489043546798,1573.8539896919099,male,arctic_b0044.wav
0.09355727,1507.5391649711419,1450.7582501921042,male,arctic_b0179(6).wav
0.07836549,1427.8545445406794,1446.2380499884323,male,arctic_a0007(4).wav
0.080562785,1438.600627817539,1433.4480106856965,male,arctic_a0580(4).wav
0.08344096,1327.5289885283912,1395.5315295737719,male,arctic_b0383(3).wav
0.092273116,1269.2490536718271,1446.9010046242643,male,arctic_a0307(6).wav
0.050179068,1702.9182933916331,1495.5562568009072,male,arctic_a0206(9).wav
0.07654081,1515.420881749285,1495.031144160234,male,arctic_b0020(1).wav
0.065939076,1113.14176647356,1464.0969845292,male,arctic_a0556(6).wav
0.075196214,1120.0265306346544,1179.4930951832453,male,arctic_b0144(3).wav
0.11952378,1714.8519604952603,1627.5417504173613,male,arctic_a0120(7).wav
0.061325695,1019.229479846574,1279.4615327020965,male,arctic_b0152.wav
0.06495244,2103.777114939612,1673.2589599725086,male,arctic_b0481(2).wav
0.06614182,1753.731104110416,1494.9711474145383,male,arctic_b0404(7).wav
0.06948005,2041.5383494080093,1661.82488250749,male,arctic_b0209(2).wav
0.06097127,1382.3341821931692,1349.4195183605261,male,arctic_b0258(3).wav
0.046664342,1346.8206882292416,1339.8462927566522,male,arctic_b0142(3).wav
0.06168973,1741.2404521293574,1603.459963596058,male,arctic_b0101(1).wav
0.08212336,1817.361978501045,1531.9922037153042,male,arctic_a0322(4).wav
0.081829414,1646.1490658830555,1590.6860319093607,male,arctic_b0532(2).wav
0.08591087,1934.3200483117514,1584.0982024062412,male,arctic_a0353(1).wav
0.06959992,1321.5760644075026,1503.6727486662132,male,arctic_b0230(7).wav
0.08522981,1709.7984380832793,1595.727540536129,male,arctic_a0064(8).wav
0.0908615,997.0933642844873,1352.0943735819365,male,arctic_a0330(6).wav
0.066511534,1121.957058059362,1400.0969548660212,male,arctic_a0432(6).wav
0.06724672,1088.463836705813,1295.202572980315,male,arctic_b0376(3).wav
0.059219994,1334.3080078439436,1446.501001881564,male,arctic_a0504.wav
0.08436586,1467.2634785301066,1479.7370747188627,male,arctic_b0313(2).wav
0.10711915,1285.438837215093,1514.8560095451423,male,arctic_a0112(8).wav
0.098239996,1718.2184018799917,1564.730332112912,male,arctic_b0360(2).wav
0.136756,1801.9392614111002,1630.6961499055287,male,arctic_b0507(6).wav
0.07563934,1750.3633422583189,1505.3002625539987,male,arctic_b0220(4).wav
0.06598036,1959.659406029259,1629.2462435783718,male,arctic_b0351(4).wav
0.06898643,1334.1640095305174,1477.5815036332199,male,arctic_a0431(2).wav
0.07372726,1379.67705092375,1310.6803701912124,male,arctic_a0499(9).wav
0.053864844,1877.3327572313724,1626.6057082904058,male,arctic_b0490(7).wav
0.10402243,1651.7200271884064,1589.899351351235,male,arctic_b0390(1).wav
0.04735405,1367.7896777116512,1525.3087651610429,male,arctic_b0021.wav
0.051929712,2048.994066104556,1748.0932234403858,male,arctic_a0354(10).wav
0.10534137,1604.1855731811704,1677.7882181469624,male,arctic_b0480(6).wav
0.069185026,1382.8665581854652,1672.3468521590576,male,arctic_a0338(11).wav
0.07591061,1956.582198707047,1626.1898315685385,male,arctic_a0538(1).wav
0.117208704,2247.8596219876667,1782.1832594999657,male,arctic_b0171(6).wav
0.104944594,1494.2171722064286,1376.7265797462346,male,arctic_a0318(4).wav
0.08044718,1932.7648865288584,1719.5579099487904,male,arctic_a0140(7).wav
0.07156747,1669.3386581392474,1447.9375580884303,male,arctic_b0115(1).wav
0.053917415,1780.0419486414062,1554.4847595554263,male,arctic_a0477(2).wav
0.044248305,1202.7768272708868,1426.8047061473937,male,arctic_b0216.wav
0.057357688,1749.789990886187,1730.8026431439541,male,arctic_b0466(7).wav
0.07887227,1117.858151841315,1259.5831641455372,male,arctic_a0011(4).wav
0.06396855,1609.2789232135215,1597.532675446188,male,arctic_a0240(2).wav
0.10825698,1603.5050401416463,1643.7252451111685,male,arctic_a0167(7).wav
0.0833558,1261.4980032080043,1431.6313099738154,male,arctic_a0172(6).wav
0.07502312,1909.7867592675739,1636.5797066184095,male,arctic_a0294(2).wav
0.09782398,2043.6944221141534,1663.9920407663842,male,arctic_b0404(6).wav
0.06224754,1871.8081751837194,1621.2810335845147,male,arctic_b0243(7).wav
0.08631539,1526.7368047172124,1552.7083872878477,male,arctic_a0297(8).wav
